+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In25_reg[1]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A29_reg[24]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT64Stg1In8_reg[23]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A56_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg6A42_reg[20]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A57_reg[19]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg2A47_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg8A54_reg[24]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A17_reg[23]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT321/dataOut4_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg8A54_reg[25]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A56_reg[22]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In25_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In6_reg[29]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A21_reg[28]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_ICache.ICache_I1/Using_Victim_Cache.victim_cache_I1/valid_victim_addr_reg[7]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg6A60_reg[17]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A37_reg[18]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg2A54_reg[14]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT162/s_stg6A13_reg[21]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT641/dataOut33_reg[18]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT641/dataOut34_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Data_Flow_I/Using_Div_Unit.Div_unit_I1/D_reg[28]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In16_reg[26]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg4A54_reg[18]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A60_reg[23]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A50_reg[22]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A60_reg[24]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A29_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg2A47_reg[22]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg949_reg[22]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg4A54_reg[12]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg4A54_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_ICache.ICache_I1/Cache_Interface_I1/Using_AXI.r_read_fifo_addr_reg[2]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Victim_Cache.victim_cache_I1/LRU_Module_I1/Eight_Lines.bin_tree_reg[6]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Use_Debug_Logic.Master_Core.Debug_Perf/dbg_halt_reset_mode_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A29_reg[15]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg4A26_reg[17]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg4A19_reg[14]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg4A26_reg[16]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg4A27_reg[15]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg4A19_reg[8]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg4A27_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg4A19_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A26_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg948_reg[18]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT162/s_stg6A9_reg[15]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A57_reg[18]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg949_reg[17]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A25_reg[10]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg2A54_reg[15]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg4A53_reg[19]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg2A54_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg8A58_reg[18]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT162/s_stg6A13_reg[26]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg948_reg[19]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A21_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT64Stg1In52_reg[29]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg2A45_reg[22]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A56_reg[19]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT16Stg1In7_reg[12]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg2A45_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT64Stg1In54_reg[25]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg735_reg[10]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                               DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT4/s_stg2A2_reg[29]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT162/s_stg6A8_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A29_reg[12]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A21_reg[12]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A57_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg2A48_reg[18]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg4A54_reg[15]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A26_reg[14]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT82/s_stg2A5_reg[17]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A50_reg[19]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg8A58_reg[20]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A37_reg[16]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A61_reg[12]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT64Stg1In36_reg[1]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A19_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT64Stg1In4_reg[24]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg948_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg941_reg[14]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Data_Flow_I/Barrel_Shifter_I/Use_HW_BS.Using_BitField.mem_mask0_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Data_Flow_I/Using_Div_Unit.Div_unit_I1/D_reg[29]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg4A26_reg[19]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A23_reg[16]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                               DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In8_reg[3]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg4A19_reg[11]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A24_reg[17]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A61_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT162/s_stg6A9_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A61_reg[11]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg735_reg[11]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In10_reg[6]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A23_reg[14]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A19_reg[15]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg8A19_reg[18]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/incr_cmd_0/axlen_cnt_reg[0]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT641/dataOut37_reg[6]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In10_reg[5]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/wrap_cmd_0/axlen_cnt_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A37_reg[17]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg326_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/incr_cmd_0/axlen_cnt_reg[1]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                               DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT4/s_stg2A1_reg[19]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[27]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A56_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg6A42_reg[16]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg8A54_reg[20]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                           DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg10A57_reg[15]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                               DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT4/s_stg2A1_reg[17]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A29_reg[20]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg2A47_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg8A54_reg[21]/D|
